canonical_id,merged_id,normalized
25921,5311,cost_reduction
31981,5361,cold_calling
5373,34224,executive_summaries
5379,32599,technical_writing
32597,5391,product_descriptions
5392,24254,social_media_copy
18730,5401,workshop_facilitation
28714,5405,keynote_design
5415,18647,investor_pitches
7043,5422,empathetic_listening
7223,5423,reflective_listening
1353,5429,bias_detection
27979,5431,evidence_evaluation
10761,5443,character_development
28720,5456,origin_stories
7185,5465,cultural_intelligence
5469,28793,cultural_sensitivity
7072,5472,technical_translation
35166,5484,conflict_mediation
7122,5487,de_escalation_techniques
5494,28796,receiving_feedback
5499,18552,difficult_conversations
5500,18554,performance_issues
7129,5501,termination_discussions
24407,5511,screen_sharing
17106,5524,version_control
5527,12226,stakeholder_mapping
35239,5536,status_updates
32166,5543,culture_building
29206,5545,sla_management
5547,29411,issue_resolution
18689,5548,performance_reviews
5568,18549,contract_negotiation
31967,5573,objection_handling
5582,23657,building_information_modeling_bim
5586,29292,5d_cost_estimation
23306,5590,revit_mep
29289,5592,family_creation
29389,5593,cpm_scheduling
23411,5594,look_ahead_planning
5595,29628,progress_monitoring
23301,5607,autocad_mep
5609,21951,3d_modeling
5614,10326,final_inspection
23355,5625,primavera_p6
26122,5627,risk_analysis
18487,5632,financial_risk
23379,5636,lean_construction
23380,5637,last_planner_system
23381,5638,takt_planning
26905,5640,digital_twins
29432,5643,energy_modeling
23317,5681,greywater_systems
5701,25889,vacuum_systems
5748,23219,grounding_and_earthing_systems
23194,5752,lightning_protection
16309,5769,vfd_programming
9166,5774,rooftop_solar
23419,5776,off_grid_systems
5780,23217,outdoor_lighting
5781,21728,emergency_lighting
5797,12278,automatic_transfer_switches
29169,5799,lighting_control
5804,9559,circuit_breaker_testing
9518,5819,power_transformers
5898,21782,split_systems
23289,5900,vrf_systems
23330,5921,air_cooled_chillers
23761,5926,fire_tube_boilers
23344,5936,heat_pump_vrf
23343,5937,heat_recovery_vrf
23738,5957,plate_heat_exchangers
5960,23292,clean_room_hvac
23445,5966,closed_loop_systems
23446,5967,open_loop_systems
30974,5968,horizontal_loops
5992,12014,hearing_protection
6005,12248,wilderness_first_aid
6018,29416,construction_safety_management
30005,6022,safety_culture
6025,9754,environmental_compliance
6036,12660,arc_flash_boundary_calculation
6053,12664,overhead_crane
6068,29192,snow_removal
6121,29396,conceptual_estimating
6129,23402,bim_takeoff
29393,6150,earned_value_management
29390,6152,change_order_management
33998,6181,hazardous_waste_management
6186,16977,bim_360
31705,6196,data_extraction
6198,1129,point_cloud_processing
29293,6206,4d_simulation
29217,6217,occupancy_sensors
27888,6218,environmental_monitoring
26749,6224,autonomous_vehicles
6237,26346,safety_training
23307,6244,mep_coordination
23435,6251,leed_ap
31369,6252,leed_green_associate
6255,29451,low_voc_materials
6266,29459,wind_turbines
6267,29460,geothermal_systems
34166,6272,living_building_challenge
23316,6279,rainwater_harvesting
6280,29462,low_flow_fixtures
34131,6283,passive_house_certification
34132,6284,phpp_modeling
34527,6291,carbon_offset_strategies
29454,6299,ventilation_strategies
29224,6300,air_quality_monitoring
6306,12383,brownfield_redevelopment
23436,6308,well_ap
6318,29477,circular_economy_in_construction
27139,6319,material_recovery
32594,6323,landing_page_copy
22633,6339,re_engagement_emails
28311,6362,error_messages
31561,6405,manufacturing_sops
6440,26094,financial_regulations
30089,6488,community_building
18725,6496,wiki_creation
32602,6497,knowledge_base
6533,28536,readability_optimization
10537,6554,seasonal_planning
28979,6556,deadline_management
34918,6560,apa_style
18619,6573,remote_team_management
35163,6576,cross_functional_leadership
28461,6604,review_processes
23457,6605,distribution_automation
6618,23948,breaking_news
6632,24229,video_journalism
6645,24270,expert_interviews
6677,27978,bias_awareness
24236,6722,true_crime
33622,6810,image_optimization
34572,6822,content_differentiation
28724,6825,landing_page_optimization
32321,6828,value_proposition
6832,24219,short_films
24243,6893,film_storyboards
24244,6894,animation_boards
24245,6895,commercial_boards
18831,6902,quantitative_research
18832,6903,qualitative_research
31376,6916,narrative_reviews
31383,6925,nsf_proposals
26183,6926,foundation_grants
26185,6927,corporate_grants
6928,31527,scientific_writing
6975,32909,content_briefs
33259,6988,social_media_templates
28987,6990,email_templates
1441,7018,stable_diffusion
7069,12881,concierge_services
7099,13067,service_recovery
7100,22505,crisis_recovery
7107,8851,journey_mapping
7108,22579,b2b_journey_mapping
7133,18940,contract_disputes
7141,12930,brand_standards
7146,11928,continuous_improvement
7161,13207,social_listening
7191,8447,team_collaboration
7199,13072,loyalty_program_management
7204,22660,referral_programs
9306,7326,zero_trust_architecture
33646,7355,api_gateway
18688,7359,peer_review
33615,7402,azure_ad
7516,16819,zero_trust_access
7604,17763,threat_hunting
7656,16837,certificate_management
24380,7703,digital_rights_management
7713,17775,malware_analysis
7743,12483,cyber_threat_intelligence
32707,7750,campaign_analysis
30258,7782,data_privacy
25030,7790,hipaa_security_rule
25031,7791,hipaa_privacy_rule
23358,7795,risk_register
7801,12542,third_party_risk_management
7811,12541,security_policy_development
17467,7824,privacy_impact_assessment
7829,29675,training_programs
29659,7867,perimeter_security
7905,25971,incident_investigation
26519,7912,correlation_analysis
7925,904,supervised_learning
7926,905,linear_regression
7927,906,logistic_regression
7931,909,unsupervised_learning
7935,908,ensemble_methods
7941,918,feature_engineering
7946,998,gpu_acceleration
7949,932,ordered_boosting
7950,933,gpu_training
922,7951,feature_importance
1134,7964,deep_q_networks
7966,17110,multi_agent_rl
1161,7967,model_based_rl
7968,944,time_series_analysis
7980,907,support_vector_machines
7986,28399,decision_trees
953,7979,hyperparameter_optimization
1095,7998,image_classification
7999,1081,object_detection
1100,8000,semantic_segmentation
1113,8001,transfer_learning
8011,1078,positional_encoding
1405,8015,tensorflow_lite
968,8017,distributed_training
967,8019,pytorch_lightning
8022,978,model_subclassing
1114,8028,feature_extraction
1115,8029,domain_adaptation
8064,16966,code_generation
1023,8066,model_hub
8068,1179,prompt_engineering
1183,8070,prompt_templates
8077,1037,sentiment_analysis
1038,8078,aspect_based_sentiment
1039,8079,fine_grained_sentiment
33243,8080,emotion_detection
8082,1045,text_classification
1047,8085,zero_shot_classification
8087,1049,machine_translation
8091,1054,question_answering
8092,1055,extractive_qa
8093,1056,generative_qa
8094,1057,open_domain_qa
1030,8099,pos_tagging
8107,1196,dense_retrieval
8119,1193,data_connectors
8121,1192,query_engines
8123,1204,openai_api
8128,1446,diffusion_models
1449,8129,latent_diffusion
1469,8136,text_to_image_generation
8157,1068,neural_tts
8166,958,model_evaluation
8176,1092,faster_r_cnn
8179,1103,image_segmentation
8181,1094,panoptic_segmentation
8185,1083,feature_detection
1040,8192,emotion_recognition
8197,1131,handwriting_recognition
563,8208,real_time_tracking
24738,8217,3d_reconstruction
1128,8218,depth_estimation
1127,8220,3d_object_detection
8221,1121,video_analysis
8222,1122,action_recognition
8224,1124,temporal_segmentation
8225,1123,video_captioning
8226,17052,edge_ai
1230,8227,model_quantization
1397,8228,knowledge_distillation
8236,1389,apache_spark
8237,1390,spark_sql
8241,17063,kafka_streams
8242,16510,kafka_connect
8261,29616,data_modeling
8278,17053,stream_processing
17062,8279,apache_flink
8285,1294,data_versioning
26134,8287,data_validation
1288,8299,triton_inference_server
8300,1280,model_monitoring
8303,1300,feature_monitoring
8307,1305,ci_cd_for_ml
8311,1276,feature_store
1310,8327,multi_armed_bandits
27585,8338,data_cleaning
8373,27119,power_pivot
17093,8383,embedded_analytics
8388,27981,hypothesis_testing
31447,8395,bayesian_statistics
8401,27995,test_design
8404,28021,causal_inference
31480,8412,competing_risks
31474,8413,multivariate_statistics
26517,8414,factor_analysis
31373,8423,factorial_design
8431,1226,vector_databases
1228,8434,similarity_search
8451,1281,azure_machine_learning
8455,1277,google_vertex_ai
1358,8459,gpu_programming
1364,8460,kernel_development
31470,8465,signal_processing
35064,8469,online_course_design
34548,8472,adaptive_learning_design
34542,8475,backward_design
34583,8476,competency_based_education
34563,8478,addie_model
34693,8486,adaptive_testing
34671,8487,performance_based_assessment
34575,8506,universal_design_for_learning_udl
8510,34547,microlearning_design
17839,8512,drip_campaigns
17451,8514,mobile_first_design
8520,18702,learning_needs_analysis
18737,8530,learning_communities
17812,8532,social_media_integration
34773,8548,google_classroom
8552,34777,microsoft_teams_for_education
34696,8561,learning_analytics
18777,8586,social_learning
8609,12630,mobile_learning
8610,29571,accessible_design
35097,8615,interactive_videos
28395,8634,advanced_interactions
8669,34781,zoom_for_education
18584,8675,town_halls
35098,8679,live_quizzes
34660,8694,formative_assessment
30074,8701,family_engagement
33026,8738,retention_analytics
18621,8740,remote_onboarding
31958,8749,consultative_selling
8755,26054,technical_skills_training
18581,8761,presentation_skills
28975,8763,time_management
27977,8764,critical_thinking
9961,8772,process_improvement
32451,8781,sales_enablement
18723,8789,reverse_mentoring
18853,8792,experiential_learning
8809,17430,financial_reporting
8810,9790,operational_metrics
34707,8820,exit_tickets
34665,8828,portfolio_assessment
30013,8833,skills_assessment
32223,8853,retention_modeling
35179,8866,webinar_hosting
31951,8887,product_training
18672,8897,self_directed_learning
23888,8923,youtube_live
23887,8925,facebook_live
32980,8926,linkedin_live
8929,24414,live_captioning
8932,28552,alternative_formats
8933,28798,gamification_design
12673,8939,simulation_games
34806,8957,virtual_field_trips
35115,8975,medical_simulations
18505,9029,psychological_safety
813,9031,communities_of_practice
18888,9032,knowledge_sharing
18633,9037,talent_pools
18755,9045,peer_coaching
18439,9064,business_acumen
28489,9075,wcag_compliance
28541,9082,accessible_media
28535,9089,voice_control
29837,9108,autism_spectrum
24387,9120,mobile_apps
30491,9136,health_literacy
19962,9262,vibration_monitoring
9272,20366,two_way_communication
9300,1971,pattern_recognition
9301,20052,optimization_algorithms
14679,9358,modbus_rtu
9363,14890,opc_ua_server
9364,14891,opc_ua_client
20307,9484,arc_flash_labeling
19941,9546,thermal_imaging
14653,9579,temperature_sensors
14657,9582,environmental_sensors
9622,19465,predictive_maintenance_analytics
21129,9649,criticality_analysis
9918,19160,values_integration
11021,24166,aputure_led
9928,19353,attorney_client_privilege
9962,21305,failure_analysis
9965,11765,board_reporting
10017,19275,red_flag_identification
10019,19175,financial_conflicts
10078,22791,industry_standards
10149,13419,fashion_design
10462,11542,carbon_accounting
13894,10534,brand_strategy
21221,10561,inventory_optimization
18987,10569,iso_45001
20928,10570,time_and_motion_study
10646,13745,logo_design
10938,10650,color_correction
13758,10652,digital_illustration
10657,13264,digital_prototyping
10688,13781,marketing_materials
10690,13189,influencer_marketing
10692,20777,campaign_management
10705,13200,instagram_marketing
11008,10708,fashion_photography
23038,10722,pop_up_events
13041,10724,trade_shows
10730,11810,customer_analytics
22803,10735,brand_ambassadors
22583,10745,consumer_trends
10791,28008,creativity_and_innovation
10799,23821,camera_operation
10804,23841,blackmagic_cinema_cameras
23939,10827,sports_broadcasting
10828,24203,time_lapse_photography
24147,10852,documentary_style
24247,10883,documentary_storytelling
34042,10900,minimalist_design
10901,23803,adobe_premiere_pro
10910,23807,final_cut_pro
10912,23817,avid_media_composer
10962,28693,product_photography
10992,23857,raw_processing
17152,11006,commercial_property
11020,24164,led_lighting_systems
11029,23216,lighting_design
24153,11031,dramatic_lighting
31171,11032,commercial_lighting
24010,11036,field_recording
11049,23962,sound_design
23975,11050,film_sound_design
23974,11051,game_audio
11075,23813,hdr_color_grading
11076,24034,film_emulation
11077,24035,look_development
28293,11091,motion_design
11093,24026,green_screen_keying
11131,23866,documentary_filmmaking
11137,24267,interview_techniques
11140,24269,celebrity_interviews
11141,24273,investigative_research
11142,24274,historical_research
11182,24436,360_video_production
24427,11193,vr_gaming
24429,11194,vr_training
24016,11204,vr_audio
24159,11228,grip_equipment
11232,29287,digital_asset_management
24601,11239,cloud_workflows
11245,23843,ursa_mini_pro
23858,11252,hdr_monitoring
23846,11255,film_production_management
11256,32737,commercial_production
11331,24133,2d_animation
22570,11361,data_visualization_and_reporting
26168,11363,interactive_dashboards
11365,17092,custom_visuals
28551,11369,data_tables
16896,11376,time_series_forecasting
18437,11380,multi_year_planning
17353,11382,capital_allocation
31781,11419,cash_reconciliation
11461,17499,disclosure_requirements
11484,25927,internal_auditing
11501,26644,fraud_prevention
18488,11502,operational_risk
11503,28028,strategic_risk
11528,17727,regulatory_compliance
28215,13923,voice_prototyping
26361,11543,gri_standards
26363,11545,tcfd_reporting
11548,34515,tax_credits
28216,13926,repeat_grid
11642,29586,portfolio_analytics
29613,11648,portfolio_reporting
28017,11660,scenario_analysis
29476,11669,esg_integration
33924,11671,climate_risk
17329,11680,credit_scoring
29261,11690,investment_management
31903,11729,customer_relationship_management
17863,11741,risk_reporting
29686,11761,business_impact_analysis
11764,18494,corporate_governance
26893,11771,cybersecurity_risk
33947,11776,climate_stress_testing
1307,11779,model_validation
11790,29249,smart_contracts
33476,11800,restful_apis
11802,29512,data_aggregation
31485,11809,data_mining
32133,11849,aging_reports
32368,11855,recurring_billing
27002,11929,waste_elimination
20386,11931,addressable_fire_alarm_systems
11937,20389,pre_action_systems
11953,20420,atrium_smoke_control
20405,11989,led_emergency_lights
12008,20666,osha_1926_construction
20669,12011,personal_protective_equipment_ppe_management
20705,12023,hearing_conservation_programs
28217,13925,component_states
12069,20105,defensive_driving
20895,12141,inspection_planning
12192,20195,maintenance_strategy_development
12212,20138,emergency_response_planning
22713,12344,early_warning_systems
20510,12366,universal_waste
12415,19233,compliance_audits
20362,12478,security_risk_assessment
12512,20352,theft_investigation
12530,20131,driver_vetting
12540,18431,compliance_auditing
13877,28226,color_theory
12631,16054,microlearning_modules
12633,16056,adaptive_learning
19516,12651,reach_truck
12653,20695,pallet_jack
12760,14931,industrial_safety
12770,20365,emergency_communication_systems
32087,12788,stock_rotation
12852,31857,toast_pos
33051,12869,escalation_handling
21960,12893,channel_management
12923,29132,social_media_marketing
32124,12955,just_in_time_inventory
141,12966,energy_management
29167,12967,building_automation_systems
34382,12972,rfid_tracking
13006,24538,international_travel
13065,31911,luxury_service
32247,13083,nps_programs
31870,13138,payment_gateway_integration
26944,13149,certification_audits
21825,13151,fire_safety
30689,13152,chemical_safety
13198,32560,influencer_partnerships
13204,33188,online_reputation_management
22951,13211,user_generated_content
25107,13228,natural_disasters
33716,13244,niagara_vfx
13266,33727,cross_platform_development
13269,24423,mobile_optimization
35176,13272,resource_allocation
13280,33714,c_plus_plus_programming
24087,13346,grease_pencil
13348,24088,autodesk_maya
24104,13352,character_rigging
13365,24116,substance_painter
28343,13469,voice_commands
24015,13476,spatial_audio
13481,24450,hand_tracking
13491,13861,fire_and_smoke
24624,13522,cloud_rendering
23569,13598,collision_avoidance
13667,1306,automated_testing
28083,13704,retention_metrics
28673,13705,conversion_funnels
28082,13706,cohort_analysis
22866,13714,re_engagement_campaigns
22866,32783,re_engagement_campaigns
22826,13728,cross_promotion
13740,28599,infographic_design
28211,13756,symbol_libraries
28603,13770,brochure_design
28697,13773,magazine_layout
28568,13793,character_design
32013,13800,product_demos
24279,13801,educational_content
28302,13819,timeline_animation
13827,24091,arnold_rendering
13951,28265,design_tokens
13848,29306,3d_rendering
24093,13850,octane_render
24117,13852,game_asset_texturing
13856,23898,real_time_animation
13857,23874,virtual_sets
13866,28588,abstract_marks
13868,28583,brand_identity_design
13869,28585,brand_guidelines
13870,32717,visual_systems
28223,13883,variable_fonts
13887,28691,box_design
27147,13889,sustainable_packaging
28241,13907,line_icons
28309,13934,loading_states
28433,13948,atomic_design
13952,23805,proxy_workflows
13955,23812,davinci_resolve
13958,23811,hdr_grading
23808,13959,magnetic_timeline
24063,13966,wire_removal
24044,13988,matte_painting
13999,24045,set_extensions
24478,14023,environment_scanning
14026,28698,book_design
14029,28696,editorial_design
28222,14040,web_typography
28234,14042,grid_systems
23265,14053,column_design
28225,14067,font_pairing
24430,14145,social_vr
16929,14147,product_twins
14150,32753,social_media_graphics
28709,14152,linkedin_graphics
14155,28600,statistical_infographics
14157,28601,process_infographics
32565,14163,rich_media_ads
32614,14165,promotional_emails
14192,33744,microcontroller_programming
14208,33745,bare_metal_programming
14303,33746,firmware_development
23176,14402,mixed_signal_design
23177,14406,high_speed_pcb
32408,14417,eagle_pcb
1419,14532,nvidia_jetson
16454,14586,iot_analytics
14602,1420,jetson_nano
14603,1421,jetson_xavier
16456,14635,fleet_management
14689,16473,ble_mesh
16480,14727,coap_observe
16308,14734,stepper_motors
14737,16636,pneumatic_actuators
16660,14883,profinet_irt
16659,14884,profinet_rt
16661,14885,profinet_cba
23347,14893,bacnet_protocol
16674,14895,bacnet_ms_tp
23174,14990,motor_control
16519,14999,factory_automation
898,15007,livestock_monitoring
24715,15026,vital_signs_monitoring
23456,15031,smart_meters
29433,15036,air_quality
29434,15037,water_quality
31807,15042,digital_signage
16912,15067,leak_detection
28342,15073,google_assistant
24851,15078,emergency_nursing
24845,15079,oncology_nursing
24672,15081,patient_assessment
15086,29189,infection_control
24692,15087,surgical_asepsis
24688,15098,pediatric_dosing
15100,24690,iv_therapy
24815,15180,hand_surgery
24811,15182,trauma_orthopedics
24768,15189,interventional_radiology
24880,15215,sleep_disorders
15238,855,controlled_release
30634,15242,post_market_surveillance
30151,15243,risk_evaluation
27206,15248,prodrug_design
448,15261,aseptic_processing
30665,15263,biologics_manufacturing
27280,15265,phenotypic_screening
27497,15266,structure_based_drug_design
27889,15272,dissolution_testing
30691,15278,environmental_toxicology
27230,15284,pharmaceutical_packaging
27631,15295,comparative_effectiveness
27523,15304,monoclonal_antibodies
15313,487,crispr_gene_editing
488,15314,base_editing
489,15315,prime_editing
27469,15316,crispr_screening
15322,27334,recombinant_dna_technology
27336,15323,viral_vectors
27344,15324,synthetic_biology
27425,15331,primary_cell_culture
27517,15333,antibody_drug_conjugates
27352,15336,protein_therapeutics
27409,15342,exome_sequencing
27402,15344,pcr_and_qpcr
31493,15345,digital_pcr
27345,15351,biosynthetic_pathways
27550,15364,rna_therapeutics
27803,15370,mammalian_cell_culture
27820,15371,microbial_fermentation
27848,15372,continuous_bioprocessing
15374,27385,metabolic_engineering
27386,15375,biofuel_production
24747,15389,clinical_chemistry
15404,27943,immunoassay_techniques
15409,24748,molecular_diagnostics
24767,15410,infectious_disease_testing
27431,15421,cell_cycle_analysis
15424,27873,mass_spectrometry
24764,15428,cardiac_markers
27329,15434,hla_typing
24998,15461,epic_ambulatory
24999,15462,epic_inpatient
25009,15471,meditech_expanse
25010,15472,meditech_6_x
15480,25033,healthcare_data_analytics
15485,25013,clinical_decision_support_systems
25014,15486,drug_drug_interaction_alerts
25019,15491,regional_hie
24902,15510,synchronous_telehealth
24903,15511,asynchronous_telehealth
24905,15512,remote_patient_monitoring
15515,30600,clinical_note_analysis
17655,15527,real_time_analytics
25112,15540,chronic_disease_epidemiology
30359,15547,disease_surveillance
30363,15548,syndromic_surveillance
30571,15550,sentinel_surveillance
25120,15554,chronic_disease_prevention
30004,15555,injury_prevention
25152,15561,tuberculosis_control
15572,25113,environmental_health
30725,15576,childhood_immunization
25116,15577,adult_vaccination
25149,15580,tobacco_control
15586,26436,adolescent_health
30524,15589,natural_disaster_response
15596,30384,outbreak_investigation
27300,15617,safety_pharmacology
15620,30664,good_manufacturing_practice_gmp
15623,27612,clinical_trial_management
15632,27582,clinical_data_management
27690,15654,fda_inspections
27691,15655,ema_inspections
30677,15659,pediatric_ethics
30652,15661,international_research_ethics
23392,15672,dispute_resolution
15673,27564,clinical_trial_design
30420,15674,basket_trials
30435,15679,oncology_trials
15680,30439,pediatric_trials
27588,15684,risk_based_monitoring
30427,15685,centralized_monitoring
15687,27595,medical_writing
27598,15689,scientific_publications
27568,15692,adaptive_designs
15698,27622,patient_recruitment_and_retention
27638,15705,pragmatic_trials
27546,15710,companion_diagnostics
31751,15716,pilot_studies
15719,30813,electronic_pro
15732,30806,clinical_quality_assurance
30667,15733,sponsor_audits
27692,15734,vendor_audits
15737,30448,investigational_product_management
440,15741,cold_chain_management
24716,15746,cardiac_monitoring
15753,24936,wearable_health_technology
24906,15755,glucose_monitoring
32005,15756,activity_tracking
15758,24912,ai_powered_diagnostics
15760,24780,pathology_ai
29743,15765,anxiety_treatment
15766,24926,digital_therapeutics
15767,24919,mental_health_apps
26815,15774,appointment_scheduling
30549,15790,mental_health_support
29970,15823,diversity_hiring
18442,15832,competitive_intelligence
15876,26203,employee_engagement_programs
15896,17521,disciplinary_actions
15975,32237,data_migration
16003,24542,union_payroll
32170,16006,overtime_management
33052,16016,multi_channel_support
27168,16026,workforce_scheduling
29966,16031,leadership_development
16032,25980,technical_training
18472,16038,peer_mentoring
16046,758,succession_planning
28111,16070,team_okrs
18533,16073,360_degree_reviews
16077,18532,continuous_feedback
16081,18475,360_degree_feedback
18534,16089,performance_improvement_plans
16153,18666,people_analytics
34792,16155,engagement_analytics
16227,17156,workers_compensation
21076,16327,modbus_tcp
21050,16371,ignition_scada
20054,16397,data_processing
16520,20041,production_scheduling
21063,16532,universal_robots
21094,16533,abb_yumi
21093,16534,fanuc_crx
21095,16535,kuka_lbr_iiwa
21070,16546,cognex_vision_systems
21071,16547,keyence_vision
21043,16554,andon_systems
16572,20064,arena_simulation
16574,20065,plant_simulation
21067,16586,kuka_krl
21062,16587,yaskawa_motoman
16617,19933,3d_vision_systems
21069,16626,offline_programming
20796,16641,tig_welding
16689,18164,network_topology
20740,16729,siemens_opcenter
20729,16747,finite_capacity_scheduling
16758,19536,recall_management
21245,16779,demand_planning
20736,16792,mrp_ii
2767,16851,configuration_management
16936,19494,iot_integration
20829,17010,heat_treatment
20963,17023,automated_material_handling
19008,17086,data_lineage
22694,17094,mobile_reports
8351,17097,lod_expressions
22875,17414,lead_management
19255,17474,pep_screening
17515,20121,carbon_footprint_reporting
620,18260,energy_efficiency
17626,19923,report_generation
22557,17663,churn_prediction
19037,17774,breach_investigation
17777,20110,timeline_reconstruction
17803,18194,policy_management
33781,18084,load_balancing
33667,18170,service_discovery
27714,18238,lifecycle_management
32422,18248,quota_management
18313,23521,device_configuration
32503,18325,custom_api_development
33856,18328,infrastructure_as_code
18344,26908,network_simulation
20887,18448,cross_functional_teams
22328,18529,quarterly_planning
18577,18984,stakeholder_communication
18599,19695,strategic_partnerships
31602,18906,joint_ventures
28099,18993,executive_reporting
31741,19056,pre_market_approval
26751,19067,free_trade_agreements
30653,19085,21_cfr_part_11
19089,34287,regulatory_advocacy
31565,19098,utility_patents
31566,19099,design_patents
31594,19135,clearance_search
19168,23723,social_impact
19254,31949,customer_onboarding
19332,26645,compliance_monitoring
31346,19342,portfolio_analysis
19427,26736,carrier_management
19431,26768,load_planning_and_optimization
31912,19451,white_glove_service
26753,19453,reverse_logistics
26778,19478,sap_ewm
26811,19491,passive_rfid
26810,19492,active_rfid
26794,19497,zone_picking
26795,19498,wave_picking
26790,19510,dynamic_slotting
19520,26742,cross_docking_operations
26745,19521,opportunistic_cross_docking
19532,26720,collaborative_planning
26754,19534,e_commerce_returns
34044,19535,warranty_returns
21743,19545,battery_management
26735,19574,ocean_freight
32421,19676,ai_driven_forecasting
27090,19678,new_product_forecasting
32636,19697,multi_channel_distribution
26930,19726,form_postponement
26892,19732,natural_disaster_planning
26850,19740,kanban_systems
19745,27145,carbon_neutral_shipping
32358,19759,gift_wrapping
29671,19792,hazard_communication
26958,19797,visual_inspection
21605,19816,pneumatic_conveying
33322,19829,automated_alerts
441,19836,blast_freezing
27964,19852,stability_studies
685,19885,allergen_management
21091,19909,vision_guided_agv
27042,19919,labor_management
32395,19927,collaborative_robots_cobots
19972,31886,mobile_scanning_apps
19986,32264,carrier_integration
29590,19997,heat_mapping
29604,19998,demographic_analysis
20018,27102,supply_chain_analytics
26897,20032,multi_echelon_inventory_optimization
32116,20033,safety_stock_calculation
27115,20046,forecasting_models
26725,20056,sap_tm
20862,20097,iso_90012015
20862,26942,iso_90012015
20151,21886,random_testing
20157,327,preventive_maintenance
26682,20177,total_cost_of_ownership_analysis
20183,26859,work_order_management
20190,23509,oil_analysis
20191,21771,ultrasonic_testing
25912,20194,critical_equipment_analysis
29191,20201,turf_management
29720,20206,space_utilization_analytics
20209,25854,dashboard_development
34154,20213,leed_commissioning
21754,20224,aluminum_welding
29520,20285,daylight_harvesting
23166,20300,arc_flash_studies
20304,21736,pump_control
20309,21739,uninterruptible_power_supply_ups_systems
20310,21740,online_ups
34136,20321,demand_controlled_ventilation
20334,29229,mobile_credentials
20335,29230,visitor_management
20447,299,electrostatic_spraying
33877,20500,third_party_auditing
34001,20506,single_stream_recycling
20512,30719,chemical_waste
25800,20529,sustainability_reporting
30711,20543,rodent_control
26783,20571,vendor_managed_inventory
31905,20584,personalized_service
20605,34279,certification_programs
20612,29726,iot_sensor_integration
29523,20643,circadian_lighting
25631,20647,water_quality_monitoring
20659,33931,energy_benchmarking
25957,20683,tank_entry
20732,26841,finite_capacity_planning
20733,26840,rough_cut_capacity_planning
20734,26842,long_term_capacity_planning
26836,20737,advanced_planning_systems
20738,26839,demand_driven_mrp
20748,27077,epicor_erp
20752,26881,real_time_oee_monitoring
20760,26855,production_line_balancing
20762,26857,u_shaped_cell_design
20775,26867,batch_production_management
20804,25548,sand_casting
20806,25550,die_casting
20807,25551,continuous_casting
20859,26977,process_capability_analysis
20860,26947,cusum_charts
23168,20855,autocad_electrical
20867,26951,kepner_tregoe
20868,26969,quality_auditing
20876,26964,aiag_vda_fmea
20894,26975,attribute_msa
20920,26961,supplier_scorecards
20923,26978,short_term_capability
31652,20944,discrete_event_simulation
26914,20957,make_vs_buy_analysis
20966,28029,bottleneck_analysis
25628,20975,conveyor_design
20986,26994,gemba_kaizen
21002,26853,production_kanban
21003,26854,withdrawal_kanban
21005,26851,e_kanban
21010,27006,dmaic_methodology
21040,27017,leader_standard_work
21034,27021,heijunka_box
21044,27025,andon_boards
21051,25884,ge_ifix
21057,23497,wonderware_intouch
21098,29658,intrusion_detection
21113,1351,risk_assessment
21133,23512,temperature_calibration
21134,23511,pressure_calibration
21219,26785,cycle_counting
21227,32122,warehouse_management_systems_wms
26780,21230,blue_yonder_wms
21234,26798,material_handling_equipment
25906,21236,conveyor_systems
21238,26916,abc_xyz_analysis
21244,26260,last_mile_delivery
26894,21246,s_and_op_sales_and_operations_planning
30364,21247,statistical_modeling
21252,26786,abc_cycle_counting
21259,26822,kitting_and_assembly
21285,23393,function_analysis
21295,31742,product_validation
31417,21308,cnc_prototyping
31418,21309,functional_prototyping
22188,32714,brand_refresh
22190,32311,premium_positioning
22192,32815,category_creation
22259,32724,media_planning_and_buying
22260,32727,programmatic_buying
22265,32566,programmatic_advertising
22278,32729,digital_billboards
22283,32732,print_advertising
22290,32741,podcast_advertising
22295,32699,multi_touch_attribution
22300,32682,creative_testing
22301,33140,audience_testing
22302,32550,landing_page_testing
22314,32564,native_advertising
22335,32531,search_campaigns
22336,32528,display_network
22337,32527,shopping_ads
22338,32533,youtube_ads
22344,32538,carousel_ads
22349,32543,dynamic_ads
22357,33114,spark_ads
22361,32900,core_web_vitals
22362,32049,schema_markup
22391,28723,conversion_rate_optimization
22394,28725,checkout_optimization
22395,32545,google_analytics
22396,32547,e_commerce_tracking
22405,32693,custom_event_tracking
22413,32554,retargeting_and_remarketing
22419,32562,display_advertising
22423,32570,video_marketing
22426,32578,mobile_marketing
22438,32064,walmart_marketplace
22441,32025,shopify_markets
22450,32746,product_launch_pr
34784,22500,virtual_events
22503,31939,review_management
22511,30234,qualitative_research_methods
22512,32852,focus_group_moderation
22526,723,market_segmentation
22527,32219,demographic_segmentation
22531,32862,pricing_analysis
22534,28202,concept_testing
22553,32874,social_listening_and_sentiment_analysis
22556,32674,crisis_detection
22582,32863,trend_analysis_and_forecasting
22588,28706,integrated_campaigns
22592,28686,art_direction
22593,28689,digital_art_direction
22605,30235,case_studies
22607,32769,landing_pages
22625,32756,brand_kits
22645,28711,presentation_design
32819,22646,sales_decks
22647,28712,pitch_decks
